text_content,suspicious_keyword_count,sentiment_score,grammar_score,readability_score,legitimacy_score,urgency_score,word_count,sentence_count,avg_sentence_length,domain_age_days,ssl_certificate,domain_reputation,contact_info_present,social_media_links,privacy_policy_present,is_scam
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.10001356622784319,77.55623688720766,76.64474897605173,68.99622805332194,10.688064169069165,612,25,18.37112578095767,2332,1,77.46391191259444,1,0,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,-0.01885072963430616,89.91256665041004,84.91238119245413,79.9695150187788,19.869599961457553,671,31,12.12681473785501,1474,1,77.63991297669885,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,6,0.24795643738908485,52.04777542184682,43.28637285473263,18.638360280279777,74.78458753598474,159,8,21.008246962038122,25,0,23.4974922366709,0,1,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,6,0.35374201540965394,30.75580241877688,50.97493319295027,10.34253950362221,81.11099338887152,63,6,16.56491992222305,4,0,35.03263640786591,1,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.29432272840337004,88.34380689285122,69.8967910161904,81.49660919336999,21.958588536396597,403,39,18.808886606780437,411,1,76.15548500185483,1,0,0,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.15355578473297674,76.43813434632891,83.18011177671406,88.73299974528668,11.55424836783451,468,23,14.426914257713364,2872,1,79.19196395085874,0,0,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,6,0.25119528341343456,56.4640684284618,39.836196164089785,34.83605125966518,83.63139046583126,191,13,17.417216969426395,21,0,39.62523804422223,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.0431139703367065,93.83266362970406,79.2225903600618,68.86914995338908,21.620929825678303,698,35,16.035045634390134,786,1,78.28355897330374,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,-0.0680574301670974,90.55968851976908,74.86058209042079,76.92380831285989,23.078627200342403,774,37,12.453759628413902,1130,0,79.01966921682232,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.12021812024799822,91.51776452853629,71.07007818295904,71.95436286327643,16.338260276370885,379,34,14.284636929909091,1858,1,72.9413361433282,1,0,0,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.09119981802172458,84.42732968815687,68.51567631660764,64.34797581328502,15.095351726572401,499,22,12.90442374267608,2017,1,94.29311211691787,1,0,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,9,0.45330528064376413,43.508474514945775,43.27773740843819,32.37152998614362,84.77822757335755,80,6,23.861094832685247,1,0,40.1421821793121,1,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,4,0.35683743076182906,52.52308947633167,33.13715741997877,33.183142589952375,67.10799974719946,134,12,23.93717075817531,6,0,29.54148717652756,1,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,8,0.5317329620565134,39.525943436302114,53.81993819003236,34.75602302246705,79.98920657505118,185,9,10.387178604242305,25,0,22.398961830779058,1,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.018648344733567288,92.78893516703354,84.98729864385358,80.11060918985397,29.799612299783615,513,33,17.8676821760626,1766,1,83.67838557305984,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.05454725485472278,80.34517370294124,73.43022365020582,62.831924277115775,12.514118130242313,684,23,19.202497916595927,1079,1,89.35712933659995,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.03829210087719917,78.42796624649505,66.57961198732464,80.79892405654476,25.694468303587165,657,35,17.354786806102368,2183,1,77.32192032901754,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,5,0.2073100278894025,57.124060577345716,31.716216653696804,39.75667587842475,88.54190585937319,162,12,18.06376938538849,71,0,36.666487096568595,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.5918586860135533,34.958823329105236,47.50629898611302,27.57430437915706,77.5943727656612,130,15,14.480883603831597,19,0,32.88970438216805,1,1,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.20454145790696765,44.05981925982379,31.407581892045933,13.564537488042157,63.525787403313146,154,11,21.19067318898135,77,0,32.00668678616074,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,9,0.2353970008207678,35.87948587257436,31.13068222276345,19.759909922897933,71.66031869068446,131,19,22.43106263727894,26,1,38.21102743060054,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.13426173417151968,75.16991157214419,80.22011965899111,81.39042875585223,17.325727724130445,738,33,18.039460318280405,1120,1,88.23588472242942,1,1,0,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,3,0.294235291297871,39.30921347375092,39.97815251112415,17.267714727543023,66.10463983665937,53,19,19.641661202198918,36,1,31.316053473729163,1,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.012182025904022134,78.19498920467889,68.2812717653067,68.55559788030143,25.856800905470543,648,33,16.160923316019158,2170,1,78.61724043924522,1,1,0,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,4,0.46265242948315044,37.211967386805206,34.789823643370646,37.54717260026311,63.05411048848611,59,15,13.312791744445134,5,0,25.25665316317482,1,0,1,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,-0.0779561440237333,92.7574586370266,79.05983452293638,66.48377995046286,13.668106972194794,485,31,18.743599945112855,2814,1,78.38804297935395,0,1,0,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.0805630681734276,85.02894839683346,75.41657461081483,73.4510080629473,15.121768524768475,708,29,12.788298137341926,383,1,83.6228978013261,1,1,0,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,-0.04190999203390038,85.48629876680242,84.25915989297259,78.23056923152433,29.66774440921145,579,30,12.287726049707302,334,1,93.14420034578819,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.0011647222225148468,75.80975648656609,73.05779157913261,88.05653430512625,10.235301887339954,611,33,18.98707331496838,1046,1,79.12738934459753,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,6,0.34456151162687454,55.79384024434937,40.17012002379309,19.84699317035018,73.61969733599096,138,18,23.549470215635658,81,1,35.3044514136897,1,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,3,0.2505058966258011,50.28532686226302,38.127600385792476,30.589815900582924,62.089234444872176,197,16,24.876139257517583,87,0,30.21140278000025,1,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.07904954906620998,90.50381538587811,75.53537814538984,69.50151366075649,15.163163353169566,551,37,13.839691323208275,1976,1,96.32123561624175,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,5,0.46660879067721395,32.40317179828807,41.045842620048866,14.901002751952605,65.5337715317965,141,17,15.800605855659668,6,0,45.64417336397784,1,1,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,8,0.5506614410633379,42.10448598637191,33.35038071126602,10.863480289400169,82.65411767020856,134,18,20.561196521488355,51,1,38.51791136291876,1,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.23542223368929657,33.09926871372047,44.61676751106472,30.646235975997865,71.92136965393203,92,18,24.277176781348587,50,1,37.40336689086404,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,8,0.33342781978888014,47.41425020150024,32.21918485269421,38.8499720786444,79.04880136773099,96,13,12.557169072608763,62,0,44.65419331703261,0,0,1,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,4,0.22916073414716143,42.086198478979114,37.382262351198584,16.971529691681436,68.43013496726141,185,11,23.938420804477808,55,1,29.64487103743646,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,-0.07139879026734586,82.79314844576231,79.83206039474418,71.59330052792453,16.605883509362684,697,35,18.97763623199116,2726,1,98.6971257235648,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.1953405108484779,77.8304240489992,82.64940389886272,77.4718652522551,12.536878537851944,534,38,18.75833390292729,1019,1,78.31775249047558,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,3,0.35880601649487665,32.61278300387315,45.42666290294503,13.415151804298041,70.35669428405076,90,11,17.40319870510178,11,0,33.51791056949402,1,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.21305827101826746,56.05654518960866,31.61717233787829,38.67473451162257,60.75425874831818,136,19,11.233105955676725,54,0,43.21638967190469,0,1,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.002759122417825305,78.5040472584808,78.81336030877443,85.28361738341788,19.63078895393149,535,20,14.42198056376986,2677,1,73.83561453726087,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,9,0.5486390909152923,37.70082684930138,46.63230254945138,34.0106463707022,79.87993539178066,196,19,16.28421685281213,84,1,32.12719188932628,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.26356709764858166,93.83982893767744,66.28638446387167,72.07111618624123,10.46918043442309,411,25,16.294945743764817,2515,1,89.03604800098323,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,9,0.48698599624476485,44.26427145698201,51.2274504989669,21.50191423174777,65.04835765523138,124,14,18.233644474601075,50,0,37.33483914534307,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.2206629428458564,31.478834782932495,39.65719262863863,20.604195761821618,69.46899646101457,189,14,14.81100373467357,50,0,42.915695006006416,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.09683127461425842,82.87888529381169,77.22634774106163,61.3343156640948,25.04245676497255,611,27,16.636887193826272,2647,1,75.24098890671344,1,0,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,3,0.3309683834933792,34.93861539709515,34.5292962712505,33.720733057005035,71.54197729522335,138,17,18.910741983502167,21,0,38.46262339462506,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,3,0.4537405378805455,50.421163546643,43.27336458292841,23.433494937192748,76.58679267213984,117,11,21.424294229930766,17,1,31.033493981577596,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.07471086772932786,85.4036147313352,70.89862271607728,60.457945189380894,14.402584883950533,317,35,15.548797610545497,2579,1,90.31319098588835,1,1,0,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.5309426219304583,47.54515895066646,38.438311647095475,34.08553626986638,67.39559716913949,167,17,15.172264116192547,52,1,28.918616128439794,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.07202213807650973,94.68883907166736,70.95508307344488,77.99113240224301,25.529737626313334,434,28,14.630194299940726,1212,1,86.30786724733876,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.08843349179357013,83.22297864680277,69.731358504222,81.89979673934891,12.634875992639284,739,34,18.739655888947308,2654,1,70.99969598318525,1,0,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,9,0.5690492232351159,44.16181302590995,30.33506566080414,18.48237068736286,61.33784725118885,135,16,14.135797796433284,55,1,27.486385995485183,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.04289678726805449,86.54106683427088,71.84531185579492,62.516212156560364,29.85607956372029,667,27,17.623580388935252,2677,1,81.56263299189635,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,4,0.20773105236704043,33.73105197001531,40.34106687296588,24.7859375334234,72.12869241764608,66,16,18.926975123585223,24,1,46.32941058952344,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,6,0.4212005810367834,47.9242758789579,49.595813835471546,24.427114943469547,61.222623182774186,155,18,11.224449730458844,12,0,24.78634040339565,1,0,1,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,8,0.5285029218688051,33.31895210865622,51.16130729336295,13.824659869959472,71.91861871681101,185,9,17.295362229934117,68,1,41.601096096382236,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.03452509100198223,79.6896801356634,74.61296056624818,76.55486200602505,22.635496873055107,479,23,19.589232647223923,2275,0,84.43377075450536,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,5,0.4259937430701014,55.99643945247261,44.29522909017884,37.21599464681867,88.28951450448128,132,5,15.659704921094853,56,1,22.67868573576719,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,5,0.38175093382398434,55.330712482188474,32.45206451960611,24.647234110653343,64.50145994081953,101,16,19.775659718664524,99,0,31.83428835710106,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,3,0.5402909840065819,52.37923576646155,40.21295732339792,37.98814201299864,89.72788429372171,125,7,10.997444010501663,40,1,21.44283931892263,1,1,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,9,0.5007300583826724,54.3583870391365,53.64374255564825,19.38758644086468,85.75519363654664,186,17,20.575613595303892,63,0,39.40511686779143,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,4,0.4824634008476216,39.26867970204458,33.31611444002383,25.349071536852314,60.160384825630935,52,9,22.96649870302546,10,0,22.07984991163294,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.31394916078476914,39.218698947788596,50.075647445816585,26.174838300257633,69.3392309746801,195,6,14.089360011003006,4,1,35.67443121548355,0,1,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,8,0.5731470760506532,57.67935418810716,42.55929549930239,19.836519820547757,82.11397241869918,93,10,15.044850914055003,62,0,36.584446271550476,1,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,-0.05557467868733812,80.57135906411318,80.43177728935628,70.53731496849986,26.239629813714203,415,32,15.486786876108866,1114,1,84.87458417945618,1,0,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,9,0.44385240466276077,56.881223989716574,50.45066872846732,17.584408182676015,68.14315732902601,175,15,24.993158780786416,39,0,42.874486534266595,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.5929514467634425,33.36116706504157,39.94638997614354,39.08411299826106,85.96521377681941,183,10,13.868542405674098,51,1,41.55371812509661,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,3,0.5166799953813406,46.46515970160176,45.32250402154873,16.784411547698223,85.40756184265679,123,9,12.114394412826538,22,1,40.07067011987325,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.19180677142924887,81.9457533230535,78.62100223460891,71.18629527606534,12.911350196664715,509,37,12.90138821307832,1935,0,85.81959038799579,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,3,0.2602870175861718,45.24596330222156,47.39532016977205,35.75076414441159,69.77876715605655,196,14,17.681395874489215,19,0,22.885296532742622,1,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,-0.02234849182161111,85.73215018527549,83.69644080887602,85.04870325156351,26.850690167036035,642,24,15.43558317662962,1843,1,70.93204390733369,1,0,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,8,0.5909985032835572,54.23596937051944,48.435248607798655,26.111239442259226,85.19993281813029,161,6,14.464754163524207,17,0,40.22052604651902,1,1,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.06901575208954194,80.96675487174997,70.26051671485568,64.90825262531136,17.25534266274952,440,38,17.46747589643134,2328,1,93.33833582410963,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.2438011902499592,89.19570100447945,74.64450460674654,75.60970878574157,29.504890705679173,649,25,13.872821319765125,649,1,76.40612433651854,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,3,0.4016015054385304,58.47602079542674,50.820797546726894,20.87293967847487,85.90924263889848,169,11,23.875707630145218,44,0,40.726519296524685,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,5,0.27516815232612923,32.309150081426225,47.403903628448134,21.483962933091632,84.65492839756078,195,18,21.94362175812053,62,1,27.921859540811564,1,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,-0.06395454682634219,90.40962906238059,77.3363376875115,77.95911536489584,15.850808569631397,437,38,18.358382038566212,1799,1,79.16729377983478,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.2627466309359344,86.74739737151154,66.70804968581747,73.49411972113286,25.127121094872685,558,30,15.956776422110071,1379,1,82.317960917148,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.5888101025986364,36.854602402643124,54.436302949759195,25.9573811957279,64.07367141191811,156,15,12.40037404694791,50,0,24.41185551699765,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,9,0.5001043176349262,38.23520020521235,45.61659935709292,12.434926733911436,73.56607437310616,162,9,20.29770914564879,61,0,45.84337058063973,1,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,-0.08350887440037585,80.01596670223925,78.79403284729247,85.56443243400035,21.183717599596967,795,36,15.218476270331728,1392,1,78.59981743861069,1,0,0,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.24850874038004686,88.26295658799646,71.83423758683377,80.51098637173862,10.393664307628274,748,23,15.896128324129915,1455,1,91.46688481996696,1,0,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.2545505538497581,85.83373648067456,77.928034733316,76.36088556400925,11.024126983806582,373,38,16.042656266687043,1091,1,88.78538358773544,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,3,0.3740721597021427,58.120598826475934,47.65047519160062,28.93511937870119,61.495260833488246,88,6,23.64085288012594,24,1,42.96538696973329,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.316350741692633,44.08220525967774,51.44644458793722,19.147093731551905,65.780291894601,111,8,14.46789097585317,52,1,26.042189276400567,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,3,0.34495755964665326,47.4176505083413,45.80660719798826,10.392833697650008,79.90612116050131,130,8,16.884834820255197,20,0,22.560490042359316,1,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.09320474221935146,92.9300850191799,84.65360097444868,71.97328051724188,18.30878032519322,462,29,14.596432877847409,1662,1,94.09399266808738,0,1,0,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,5,0.5044111610008112,46.23799736028331,54.07480009647487,20.25616498116058,78.97865679401845,86,17,21.832104728061164,20,1,22.03511177315516,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,-0.07127416649443373,89.94631651145772,66.06091762394057,76.28779167299354,15.201254960843812,343,33,14.090627167527215,1465,1,73.52427696629479,1,1,0,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.17702912003103274,86.43795044917907,83.14926352692851,63.674442505508914,20.680722264093134,707,38,15.280190293933945,1545,1,72.09398454684249,1,0,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.4258362555733854,49.89081611169442,46.97666511239093,37.95221209949524,89.90848252235008,123,17,14.308318138077261,8,1,29.59229586223085,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.024159238118337936,88.12222300956334,69.20923495366425,69.54764991838263,14.801393062143573,461,28,12.865813174124389,574,1,76.56910381317404,1,0,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.521583403021008,46.57502902223668,43.00424730776878,14.286278840182352,83.26038451209406,61,11,12.37936216789567,34,0,38.88673090675209,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.05038396385626551,87.80097593860113,74.89588709883746,85.47396743965533,27.494039686534244,394,28,13.500887908363397,2240,1,70.55712156295297,1,0,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.01756670420197351,83.92652719973123,79.54037054028268,80.78760687674365,29.747369446244,596,32,16.87745526620622,1443,1,81.90367976243752,1,1,0,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.0012804653479906725,86.10591650656363,75.55159244850701,79.66307935321984,14.663751088432326,734,22,14.474948496640103,1148,0,81.17971389682441,1,1,0,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,4,0.5127563651987559,52.97575931654226,47.291391296663534,38.969169258004015,71.80666008318947,179,13,20.939647007158094,92,0,35.13367825008066,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.21708136231230055,87.58235157268534,68.05316329081568,81.30519799770482,23.546836921630327,579,21,15.293981340721945,2913,1,80.7974210864609,1,0,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,8,0.39972117840573007,33.190118920446814,32.8534992327408,38.23144780115131,86.17965216528167,159,12,24.787079812753085,47,1,33.72329167609665,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.4876639587778276,46.899739260991396,40.68754578320279,19.790152927959618,85.18978967126371,158,16,16.451543147947,71,1,32.0282528741914,1,1,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.1746601693416149,91.82713542610398,73.29695213121092,83.03582769377566,10.810183458826437,679,35,13.624564743360498,891,0,71.09561138144122,1,0,0,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,9,0.4620967922556087,46.52572111827418,32.174668997785254,22.25359639212096,71.18065551036942,121,15,20.851301705328773,90,0,48.86365917776149,0,1,1,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.03545730857914528,77.5296051338262,73.2896195850872,60.444265833978754,26.820899650251206,346,33,19.31908920097203,1433,1,86.0315669270579,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,9,0.29952761080797274,42.236688255218404,36.990907962330155,14.091109824026976,81.84036773388593,161,12,21.61629241909455,76,0,45.68003224679458,1,1,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.20896439985091372,90.22550912700825,84.10485536574687,86.63173193679962,16.363749589127774,662,35,17.967138120523856,2303,1,76.84185450700059,0,0,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.09315141364633744,82.8065155852311,83.18125085793463,60.873713549673155,25.382154870145982,726,36,15.570836635439408,356,1,76.36832545856544,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,8,0.2919306903190474,46.579868033302446,39.30433138117243,29.85001778887567,64.23670630119449,169,16,12.479534292069419,67,0,25.485133396064512,1,0,1,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,8,0.3975182385457563,45.681984881459826,40.68852545896374,10.762573802322855,63.23674280979913,112,11,17.130553347731677,96,1,24.17994363217627,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.04946011854919369,82.76242913536994,66.91380232116002,87.43753305665243,11.820726298908834,681,36,15.305555830422382,2645,1,72.01281197889637,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,6,0.25291048445013214,57.01716903709157,47.28054644024136,30.495515693364442,84.67751627735022,177,9,22.225816426036857,41,0,36.6253400754738,0,1,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.27226890222495936,75.49288809272646,78.93377975746394,81.75979172207634,26.727571548207987,522,25,19.80481535325322,2950,0,90.42859874210728,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,4,0.25377405176324874,38.98186765115044,38.96788813542534,34.13311623038515,68.36279617243659,79,13,21.900910214580215,35,1,40.304638965721864,1,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.13056222058145336,90.84006252260392,71.48627327751161,81.48493614532833,12.708376996356561,301,36,18.39742730922881,1649,1,91.5221066621563,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,6,0.3113473926650626,53.9487959162756,38.15634795102867,18.98150121116045,66.97517976623493,109,14,13.846945915251489,49,0,29.074370875037797,1,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,9,0.3546162027292111,45.33826386602254,42.30813700002955,27.31837087699394,85.96731436873657,131,16,22.412783831594545,4,1,34.29450151334878,1,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,9,0.5162082041086693,34.233227820640536,43.63955304480166,13.1677463792992,61.35883930839233,136,18,18.027285005205254,22,1,28.11931825945297,0,1,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,3,0.40708465735388455,32.635994974345,38.76567328022952,10.996093263740997,62.35735491465062,199,11,11.990736310645906,90,1,44.017600973272486,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,9,0.5603843582761872,59.88473020496336,50.6353916030987,35.34614043265687,67.4702620832727,174,10,11.423769052325046,20,1,48.00713250372944,1,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,-0.0586420253479834,83.63016239695284,69.59836741723265,75.4783763557627,15.069875065143808,652,26,19.247551743410117,1430,1,98.59711536343698,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,-0.02583527286913033,85.24036253350938,84.84483829722244,79.5784020524206,11.225975888984472,476,32,12.231973954687584,2435,1,73.73035952327233,1,0,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,4,0.4187715503941908,44.25269618600304,53.06085709140311,12.182048433360052,68.41802439713749,196,7,14.87384191609962,26,1,44.91868281295374,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.07730137658998487,78.72489876599549,74.70689794268836,84.90531728998762,29.012235494857805,770,38,14.831245337694536,1746,1,97.2947092249618,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,8,0.48595981363652546,47.36932939662435,30.36522492772207,20.81126477089512,78.14518288087743,53,19,22.952198423692195,9,0,27.97993079277974,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,5,0.49540235140420746,49.99851254638117,32.98904994380141,27.179285593467537,67.70230488929275,53,7,17.499384879471826,91,1,25.599198193930476,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,-0.0802210253282611,91.9750540113047,65.19919482408606,88.11337481764416,22.55239747965412,453,37,13.97182327661389,799,1,88.00421449640281,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.2138146074739581,76.86595710953488,75.41748073269771,85.09152706893677,26.603851261391426,680,27,17.586180748244374,1501,1,93.64825624512488,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.021494018490039762,76.8603481852535,67.8773593268666,63.139813210394436,18.458870874831156,364,24,13.131068433730722,918,1,95.20056495762095,1,0,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.17759684335571027,78.32828568621879,80.72734771923396,67.50170275530459,18.34097456641802,383,25,17.91602763924866,596,1,91.1438750839656,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.07263373164700368,90.27206134176028,84.85195437163321,79.77104043297004,11.009111412402476,760,20,16.21996755646609,2132,1,86.34645058088181,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,-0.01859555666724541,92.46722235682876,66.19524548356769,86.65797841311458,16.58147558921456,465,25,16.09670861358931,916,1,76.24833025460637,1,0,0,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,4,0.2173261093017248,50.980183987579295,38.26402505765727,32.3421018348763,72.37209181403598,70,14,17.69762623423054,45,0,23.9954637700257,0,0,0,1
